RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y);Trace 3  (X);Trace 3  (Y);Trace 4  (X);Trace 4  (Y);Trace 5  (X);Trace 5  (Y);Trace 6  (X);Trace 6  (Y);Trace 7 Už asi 7. (X);Trace 7 Už asi 7. (Y);Trace 8 Už asi 7. (X);Trace 8 Už asi 7. (Y);Trace 9 Už asi 7. (X);Trace 9 Už asi 7. (Y);Trace 10 Už asi 7. (X);Trace 10 Už asi 7. (Y);Trace 11 Už asi 11. (X);Trace 11 Už asi 11. (Y)
;;;;;;248880000,0000;19,6033;248880000,0000;19,4752;248880000,0000;20,5104;248880000,0000;19,8616;248880000,0000;20,2521;248880000,0000;20,2521;248880000,0000;21,1551;248880000,0000;20,1219;248880000,0000;19,2230;248880000,0000;22,2045;248880000,0000;20,3822
;;;;;;248920000,0000;19,9997;248920000,0000;20,2600;248920000,0000;20,5183;248920000,0000;20,5183;248920000,0000;21,0348;248920000,0000;20,1298;248920000,0000;19,2309;248920000,0000;20,9067;248920000,0000;20,1298;248920000,0000;19,8695;248920000,0000;19,6112
;;;;;;248960000,0000;20,6563;248960000,0000;20,9146;248960000,0000;20,3980;248960000,0000;19,2388;248960000,0000;19,7472;248960000,0000;20,0076;248960000,0000;21,8196;248960000,0000;20,2679;248960000,0000;20,1377;248960000,0000;19,7472;248960000,0000;20,7865
;;;;;;249000000,0000;19,2467;249000000,0000;20,2758;249000000,0000;20,6642;249000000,0000;20,0155;249000000,0000;20,1456;249000000,0000;20,4059;249000000,0000;20,7944;249000000,0000;21,6933;249000000,0000;20,7944;249000000,0000;21,5652;249000000,0000;20,6642
;;;;;;249040000,0000;19,5068;249040000,0000;20,5420;249040000,0000;20,2837;249040000,0000;21,3148;249040000,0000;20,9304;249040000,0000;21,1867;249040000,0000;20,1535;249040000,0000;21,8354;249040000,0000;19,5068;249040000,0000;21,1867;249040000,0000;19,8932
;;;;;;249080000,0000;20,2916;249080000,0000;20,8102;249080000,0000;20,1614;249080000,0000;21,7091;249080000,0000;20,8102;249080000,0000;20,8102;249080000,0000;19,6428;249080000,0000;19,9011;249080000,0000;20,8102;249080000,0000;21,7091;249080000,0000;19,6428
;;;;;;249120000,0000;19,7789;249120000,0000;20,4297;249120000,0000;19,5226;249120000,0000;19,6507;249120000,0000;20,2995;249120000,0000;21,5889;249120000,0000;20,6879;249120000,0000;19,9090;249120000,0000;20,4297;249120000,0000;21,2025;249120000,0000;20,2995
;;;;;;249160000,0000;19,7868;249160000,0000;19,9169;249160000,0000;20,8260;249160000,0000;20,4376;249160000,0000;19,5305;249160000,0000;20,3074;249160000,0000;20,5657;249160000,0000;20,8260;249160000,0000;19,5305;249160000,0000;20,4376;249160000,0000;19,4044
;;;;;;249200000,0000;21,4766;249200000,0000;20,8339;249200000,0000;20,8339;249200000,0000;21,2183;249200000,0000;19,7947;249200000,0000;20,3153;249200000,0000;21,8671;249200000,0000;20,3153;249200000,0000;21,2183;249200000,0000;20,5736;249200000,0000;20,1852
;;;;;;249240000,0000;20,3232;249240000,0000;21,2262;249240000,0000;20,1931;249240000,0000;19,6744;249240000,0000;20,4534;249240000,0000;20,7117;249240000,0000;21,6126;249240000,0000;20,1931;249240000,0000;20,7117;249240000,0000;20,4534;249240000,0000;19,5463
;;;;;;249280000,0000;20,2010;249280000,0000;21,2341;249280000,0000;19,8105;249280000,0000;19,8105;249280000,0000;21,8829;249280000,0000;19,9406;249280000,0000;19,8105;249280000,0000;20,2010;249280000,0000;19,6824;249280000,0000;20,4613;249280000,0000;21,2341
;;;;;;249320000,0000;20,3390;249320000,0000;20,4692;249320000,0000;20,4692;249320000,0000;21,6284;249320000,0000;20,0787;249320000,0000;20,7275;249320000,0000;21,2420;249320000,0000;19,5621;249320000,0000;19,4360;249320000,0000;20,7275;249320000,0000;19,1818
;;;;;;249360000,0000;20,9937;249360000,0000;20,2168;249360000,0000;20,8655;249360000,0000;21,2499;249360000,0000;19,8263;249360000,0000;20,2168;249360000,0000;20,9937;249360000,0000;19,9564;249360000,0000;20,3469;249360000,0000;20,0866;249360000,0000;19,9564
;;;;;;249400000,0000;20,4850;249400000,0000;20,8734;249400000,0000;19,9643;249400000,0000;20,8734;249400000,0000;20,7433;249400000,0000;21,9066;249400000,0000;19,8342;249400000,0000;22,0388;249400000,0000;20,2247;249400000,0000;19,9643;249400000,0000;20,2247
;;;;;;249440000,0000;20,2326;249440000,0000;21,3938;249440000,0000;20,7512;249440000,0000;20,7512;249440000,0000;20,6210;249440000,0000;21,5240;249440000,0000;20,4929;249440000,0000;20,3627;249440000,0000;19,9723;249440000,0000;20,7512;249440000,0000;20,2326
;;;;;;249480000,0000;22,9901;249480000,0000;20,8892;249480000,0000;20,3706;249480000,0000;20,5008;249480000,0000;19,8500;249480000,0000;19,4677;249480000,0000;19,9802;249480000,0000;19,4677;249480000,0000;20,1103;249480000,0000;20,6289;249480000,0000;19,3416
;;;;;;249520000,0000;19,9881;249520000,0000;20,2484;249520000,0000;19,8579;249520000,0000;20,2484;249520000,0000;21,4097;249520000,0000;21,5398;249520000,0000;20,1182;249520000,0000;19,8579;249520000,0000;20,3785;249520000,0000;20,2484;249520000,0000;19,8579
;;;;;;249560000,0000;19,9960;249560000,0000;19,8658;249560000,0000;19,2292;249560000,0000;21,5477;249560000,0000;20,5166;249560000,0000;20,2563;249560000,0000;19,6096;249560000,0000;22,6053;249560000,0000;19,8658;249560000,0000;20,9051;249560000,0000;20,7749
;;;;;;249600000,0000;20,5245;249600000,0000;21,0411;249600000,0000;20,3943;249600000,0000;20,2642;249600000,0000;20,5245;249600000,0000;20,9129;249600000,0000;20,5245;249600000,0000;20,3943;249600000,0000;20,0039;249600000,0000;19,6175;249600000,0000;20,2642
;;;;;;249640000,0000;19,7535;249640000,0000;19,8816;249640000,0000;20,1419;249640000,0000;21,4334;249640000,0000;20,2721;249640000,0000;20,4022;249640000,0000;21,5635;249640000,0000;19,8816;249640000,0000;20,4022;249640000,0000;20,2721;249640000,0000;19,2450
;;;;;;249680000,0000;19,7614;249680000,0000;20,6684;249680000,0000;21,1850;249680000,0000;20,4101;249680000,0000;19,5072;249680000,0000;20,6684;249680000,0000;21,3131;249680000,0000;19,7614;249680000,0000;20,7986;249680000,0000;20,7986;249680000,0000;20,2800
;;;;;;249720000,0000;21,5793;249720000,0000;19,3890;249720000,0000;20,2879;249720000,0000;20,5482;249720000,0000;20,5482;249720000,0000;21,3210;249720000,0000;20,2879;249720000,0000;20,9366;249720000,0000;20,5482;249720000,0000;20,0276;249720000,0000;21,8356
;;;;;;249760000,0000;21,3289;249760000,0000;21,0727;249760000,0000;20,6842;249760000,0000;20,9445;249760000,0000;21,2008;249760000,0000;20,5561;249760000,0000;20,8144;249760000,0000;20,8144;249760000,0000;20,1656;249760000,0000;20,9445;249760000,0000;21,2008
;;;;;;249800000,0000;20,3037;249800000,0000;20,3037;249800000,0000;21,0806;249800000,0000;20,1735;249800000,0000;20,6921;249800000,0000;21,4649;249800000,0000;20,3037;249800000,0000;20,5640;249800000,0000;22,1178;249800000,0000;22,3862;249800000,0000;20,0434
;;;;;;249840000,0000;19,7930;249840000,0000;20,8302;249840000,0000;20,4417;249840000,0000;21,2166;249840000,0000;20,8302;249840000,0000;21,4728;249840000,0000;21,0885;249840000,0000;19,6648;249840000,0000;20,9603;249840000,0000;20,1814;249840000,0000;21,0885
;;;;;;249880000,0000;20,3195;249880000,0000;20,8381;249880000,0000;21,3526;249880000,0000;19,8008;249880000,0000;20,9682;249880000,0000;21,3526;249880000,0000;20,5798;249880000,0000;21,0964;249880000,0000;19,9290;249880000,0000;21,6109;249880000,0000;19,6727
;;;;;;249920000,0000;19,5545;249920000,0000;20,7158;249920000,0000;20,7158;249920000,0000;21,1042;249920000,0000;20,8460;249920000,0000;21,2324;249920000,0000;21,4886;249920000,0000;20,8460;249920000,0000;20,7158;249920000,0000;21,2324;249920000,0000;21,1042
;;;;;;249960000,0000;21,3605;249960000,0000;20,8460;249960000,0000;20,0670;249960000,0000;20,8460;249960000,0000;22,0093;249960000,0000;23,2112;249960000,0000;21,6188;249960000,0000;21,3605;249960000,0000;20,1972;249960000,0000;20,5877;249960000,0000;20,3273
;;;;;;250000000,0000;20,9919;250000000,0000;20,8617;250000000,0000;21,1200;250000000,0000;20,8617;250000000,0000;23,0928;250000000,0000;23,0928;250000000,0000;21,5044;250000000,0000;21,8908;250000000,0000;20,4733;250000000,0000;22,0250;250000000,0000;21,6346
;;;;;;250000000,0000;20,9919;250000000,0000;21,7627;250000000,0000;22,2915;250000000,0000;20,7316;250000000,0000;23,2270;250000000,0000;22,4257;250000000,0000;21,6346;250000000,0000;20,9919;250000000,0000;21,5044;250000000,0000;22,0250;250000000,0000;21,2481
;;;;;;250040000,0000;21,2560;250040000,0000;20,8696;250040000,0000;20,9998;250040000,0000;20,2209;250040000,0000;21,3842;250040000,0000;22,4336;250040000,0000;20,9998;250040000,0000;21,1279;250040000,0000;20,6113;250040000,0000;20,8696;250040000,0000;20,3510
;;;;;;250080000,0000;20,4891;250080000,0000;19,8403;250080000,0000;20,4891;250080000,0000;20,3589;250080000,0000;21,9066;250080000,0000;21,6503;250080000,0000;20,8775;250080000,0000;22,0408;250080000,0000;20,3589;250080000,0000;19,7122;250080000,0000;21,7785
;;;;;;250120000,0000;20,8854;250120000,0000;19,8482;250120000,0000;20,3668;250120000,0000;21,9145;250120000,0000;20,2366;250120000,0000;21,0155;250120000,0000;21,0155;250120000,0000;19,8482;250120000,0000;20,2366;250120000,0000;20,4969;250120000,0000;20,3668
;;;;;;250160000,0000;20,5048;250160000,0000;20,3746;250160000,0000;20,8933;250160000,0000;21,4078;250160000,0000;20,5048;250160000,0000;21,1516;250160000,0000;20,5048;250160000,0000;20,5048;250160000,0000;20,5048;250160000,0000;20,6350;250160000,0000;20,3746
;;;;;;250200000,0000;22,4651;250200000,0000;21,9302;250200000,0000;19,7358;250200000,0000;20,3825;250200000,0000;22,0644;250200000,0000;20,6429;250200000,0000;19,8639;250200000,0000;20,3825;250200000,0000;21,4157;250200000,0000;21,0313;250200000,0000;20,3825
;;;;;;250240000,0000;20,2602;250240000,0000;20,3904;250240000,0000;20,1301;250240000,0000;19,7437;250240000,0000;20,7788;250240000,0000;20,5206;250240000,0000;20,9090;250240000,0000;19,6176;250240000,0000;20,6507;250240000,0000;21,4235;250240000,0000;19,8718
;;;;;;250280000,0000;21,5595;250280000,0000;21,3033;250280000,0000;20,7867;250280000,0000;21,5595;250280000,0000;23,5486;250280000,0000;20,5284;250280000,0000;20,2681;250280000,0000;21,0470;250280000,0000;20,5284;250280000,0000;20,0078;250280000,0000;20,2681
;;;;;;250320000,0000;21,3112;250320000,0000;21,6976;250320000,0000;21,1830;250320000,0000;20,5363;250320000,0000;20,6665;250320000,0000;22,0881;250320000,0000;20,5363;250320000,0000;20,2760;250320000,0000;20,5363;250320000,0000;21,9538;250320000,0000;21,0549
;;;;;;250360000,0000;19,8954;250360000,0000;21,7054;250360000,0000;21,4472;250360000,0000;23,2979;250360000,0000;20,4140;250360000,0000;21,7054;250360000,0000;22,3623;250360000,0000;22,2281;250360000,0000;22,0959;250360000,0000;22,0959;250360000,0000;20,8025
;;;;;;250400000,0000;20,9405;250400000,0000;20,5520;250400000,0000;21,1988;250400000,0000;21,1988;250400000,0000;20,9405;250400000,0000;20,2917;250400000,0000;20,6822;250400000,0000;19,9033;250400000,0000;21,5831;250400000,0000;20,1615;250400000,0000;20,5520
;;;;;;250440000,0000;20,9483;250440000,0000;21,7212;250440000,0000;19,6569;250440000,0000;20,2996;250440000,0000;20,9483;250440000,0000;21,0785;250440000,0000;19,6569;250440000,0000;21,0785;250440000,0000;21,8493;250440000,0000;20,2996;250440000,0000;20,9483
;;;;;;250480000,0000;20,8260;250480000,0000;21,7290;250480000,0000;20,6979;250480000,0000;21,0864;250480000,0000;23,0550;250480000,0000;22,5201;250480000,0000;20,1773;250480000,0000;20,4376;250480000,0000;21,0864;250480000,0000;20,6979;250480000,0000;21,2145
;;;;;;250520000,0000;21,7369;250520000,0000;20,7058;250520000,0000;20,5756;250520000,0000;21,3505;250520000,0000;20,8339;250520000,0000;22,2595;250520000,0000;21,6067;250520000,0000;20,5756;250520000,0000;20,9641;250520000,0000;20,4454;250520000,0000;20,4454
;;;;;;250560000,0000;21,1021;250560000,0000;21,4864;250560000,0000;20,9719;250560000,0000;23,3371;250560000,0000;22,0010;250560000,0000;20,7136;250560000,0000;20,5835;250560000,0000;21,2302;250560000,0000;20,5835;250560000,0000;20,7136;250560000,0000;20,4533
;;;;;;250600000,0000;21,6224;250600000,0000;20,4611;250600000,0000;22,0088;250600000,0000;21,8807;250600000,0000;22,8101;250600000,0000;21,8807;250600000,0000;21,3662;250600000,0000;20,9798;250600000,0000;20,8496;250600000,0000;19,9425;250600000,0000;20,2008
;;;;;;250640000,0000;20,9876;250640000,0000;20,7293;250640000,0000;20,9876;250640000,0000;20,5992;250640000,0000;21,8885;250640000,0000;20,7293;250640000,0000;21,3740;250640000,0000;21,5021;250640000,0000;21,3740;250640000,0000;20,4690;250640000,0000;20,9876
;;;;;;250680000,0000;20,0863;250680000,0000;22,2909;250680000,0000;20,9954;250680000,0000;20,4768;250680000,0000;21,7683;250680000,0000;21,7683;250680000,0000;21,1256;250680000,0000;20,6070;250680000,0000;20,4768;250680000,0000;20,9954;250680000,0000;20,6070
;;;;;;250720000,0000;21,1334;250720000,0000;21,5178;250720000,0000;21,0033;250720000,0000;20,2243;250720000,0000;21,5178;250720000,0000;21,3897;250720000,0000;20,7450;250720000,0000;20,6148;250720000,0000;20,4847;250720000,0000;20,3545;250720000,0000;19,9661
;;;;;;250760000,0000;20,6227;250760000,0000;20,7528;250760000,0000;21,5257;250760000,0000;20,4925;250760000,0000;22,0402;250760000,0000;22,3066;250760000,0000;21,7839;250760000,0000;21,1413;250760000,0000;20,3624;250760000,0000;20,4925;250760000,0000;21,2694
;;;;;;250800000,0000;21,1491;250800000,0000;21,5335;250800000,0000;20,7607;250800000,0000;21,6616;250800000,0000;22,5829;250800000,0000;21,5335;250800000,0000;21,0189;250800000,0000;22,3144;250800000,0000;20,6305;250800000,0000;19,9817;250800000,0000;20,3702
;;;;;;250840000,0000;20,8966;250840000,0000;21,2851;250840000,0000;20,5082;250840000,0000;21,6694;250840000,0000;23,1256;250840000,0000;22,8571;250840000,0000;20,8966;250840000,0000;21,0268;250840000,0000;21,1569;250840000,0000;21,2851;250840000,0000;21,2851
;;;;;;250880000,0000;22,4643;250880000,0000;20,5160;250880000,0000;21,0346;250880000,0000;22,0637;250880000,0000;22,4643;250880000,0000;21,8074;250880000,0000;21,0346;250880000,0000;21,1648;250880000,0000;21,4210;250880000,0000;19,9974;250880000,0000;20,7763
;;;;;;250920000,0000;21,0424;250920000,0000;20,5238;250920000,0000;21,8152;250920000,0000;20,1333;250920000,0000;22,6064;250920000,0000;21,9434;250920000,0000;21,4288;250920000,0000;21,0424;250920000,0000;20,3937;250920000,0000;21,3007;250920000,0000;20,6540
;;;;;;250960000,0000;21,3085;250960000,0000;20,6618;250960000,0000;21,8231;250960000,0000;20,9201;250960000,0000;21,6929;250960000,0000;23,1491;250960000,0000;20,4015;250960000,0000;21,1804;250960000,0000;21,5648;250960000,0000;20,9201;250960000,0000;21,8231
;;;;;;251000000,0000;21,7007;251000000,0000;20,7998;251000000,0000;21,1882;251000000,0000;19,8927;251000000,0000;21,8309;251000000,0000;21,1882;251000000,0000;21,5726;251000000,0000;21,1882;251000000,0000;22,3535;251000000,0000;20,6696;251000000,0000;21,8309
;;;;;;251040000,0000;22,0949;251040000,0000;20,4171;251040000,0000;20,0286;251040000,0000;20,0286;251040000,0000;22,4956;251040000,0000;20,6774;251040000,0000;20,5473;251040000,0000;21,3241;251040000,0000;20,8076;251040000,0000;20,6774;251040000,0000;22,0949
;;;;;;251080000,0000;21,4601;251080000,0000;21,2038;251080000,0000;21,0737;251080000,0000;22,1027;251080000,0000;21,9746;251080000,0000;22,6376;251080000,0000;20,6852;251080000,0000;20,5551;251080000,0000;20,1646;251080000,0000;20,9435;251080000,0000;21,2038
;;;;;;251120000,0000;22,1105;251120000,0000;20,9513;251120000,0000;21,4679;251120000,0000;19,4097;251120000,0000;22,3770;251120000,0000;22,7796;251120000,0000;20,1724;251120000,0000;21,0815;251120000,0000;22,6454;251120000,0000;21,5960;251120000,0000;22,1105
;;;;;;251160000,0000;22,5190;251160000,0000;21,3475;251160000,0000;21,0893;251160000,0000;21,6038;251160000,0000;21,3475;251160000,0000;22,5190;251160000,0000;20,7008;251160000,0000;22,2526;251160000,0000;20,0520;251160000,0000;21,6038;251160000,0000;19,9239
;;;;;;251200000,0000;20,9669;251200000,0000;22,1261;251200000,0000;20,7086;251200000,0000;20,5785;251200000,0000;21,6116;251200000,0000;22,2604;251200000,0000;21,6116;251200000,0000;20,5785;251200000,0000;20,7086;251200000,0000;21,0971;251200000,0000;19,5514
;;;;;;251240000,0000;20,1958;251240000,0000;20,7164;251240000,0000;22,5346;251240000,0000;20,0676;251240000,0000;22,1339;251240000,0000;22,0058;251240000,0000;21,1049;251240000,0000;20,4561;251240000,0000;20,5862;251240000,0000;20,8466;251240000,0000;21,3631
;;;;;;251280000,0000;21,2428;251280000,0000;20,5940;251280000,0000;20,8543;251280000,0000;20,5940;251280000,0000;22,6766;251280000,0000;21,3709;251280000,0000;21,2428;251280000,0000;21,1126;251280000,0000;21,3709;251280000,0000;21,3709;251280000,0000;21,4990
;;;;;;251320000,0000;22,2837;251320000,0000;21,2506;251320000,0000;21,3787;251320000,0000;21,3787;251320000,0000;22,4159;251320000,0000;21,5068;251320000,0000;21,8932;251320000,0000;22,9508;251320000,0000;21,1204;251320000,0000;21,7631;251320000,0000;20,7320
;;;;;;251360000,0000;20,6096;251360000,0000;21,2583;251360000,0000;20,6096;251360000,0000;21,7709;251360000,0000;22,4237;251360000,0000;21,9010;251360000,0000;22,2915;251360000,0000;21,3865;251360000,0000;21,6427;251360000,0000;20,9980;251360000,0000;20,0910
;;;;;;251400000,0000;21,1360;251400000,0000;21,0058;251400000,0000;20,0987;251400000,0000;22,0369;251400000,0000;22,0369;251400000,0000;22,9663;251400000,0000;22,0369;251400000,0000;21,6505;251400000,0000;20,3570;251400000,0000;21,6505;251400000,0000;20,8777
;;;;;;251440000,0000;21,7864;251440000,0000;21,1437;251440000,0000;21,1437;251440000,0000;21,6583;251440000,0000;22,4392;251440000,0000;21,6583;251440000,0000;20,8854;251440000,0000;21,4020;251440000,0000;21,2739;251440000,0000;20,1065;251440000,0000;20,2346
;;;;;;251480000,0000;23,5167;251480000,0000;21,6660;251480000,0000;22,4470;251480000,0000;22,0524;251480000,0000;24,4665;251480000,0000;22,4470;251480000,0000;21,1515;251480000,0000;21,5379;251480000,0000;20,2424;251480000,0000;21,0213;251480000,0000;21,6660
;;;;;;251520000,0000;23,9251;251520000,0000;20,1220;251520000,0000;19,9939;251520000,0000;21,9321;251520000,0000;24,4743;251520000,0000;21,1593;251520000,0000;20,5105;251520000,0000;20,6406;251520000,0000;21,0291;251520000,0000;21,6738;251520000,0000;20,5105
;;;;;;251560000,0000;22,1961;251560000,0000;21,8097;251560000,0000;21,4253;251560000,0000;21,6815;251560000,0000;26,9428;251560000,0000;22,8652;251560000,0000;21,8097;251560000,0000;20,2579;251560000,0000;21,8097;251560000,0000;21,0368;251560000,0000;22,7310
;;;;;;251600000,0000;26,4076;251600000,0000;22,3381;251600000,0000;20,6562;251600000,0000;21,6893;251600000,0000;23,0051;251600000,0000;21,1748;251600000,0000;22,4703;251600000,0000;20,5260;251600000,0000;20,3958;251600000,0000;21,9476;251600000,0000;21,9476
;;;;;;251640000,0000;23,6799;251640000,0000;23,4135;251640000,0000;21,0523;251640000,0000;21,6970;251640000,0000;27,3651;251640000,0000;22,3458;251640000,0000;22,3458;251640000,0000;21,9553;251640000,0000;20,6639;251640000,0000;21,0523;251640000,0000;21,4408
;;;;;;251680000,0000;25,7479;251680000,0000;22,7542;251680000,0000;20,5415;251680000,0000;21,3204;251680000,0000;24,2246;251680000,0000;23,0206;251680000,0000;21,3204;251680000,0000;21,9631;251680000,0000;21,4485;251680000,0000;21,9631;251680000,0000;20,4113
;;;;;;251720000,0000;24,9319;251720000,0000;21,1980;251720000,0000;21,8406;251720000,0000;21,4563;251720000,0000;25,4831;251720000,0000;24,2323;251720000,0000;20,6794;251720000,0000;21,4563;251720000,0000;22,2271;251720000,0000;19,9065;251720000,0000;20,6794
;;;;;;251760000,0000;23,1703;251760000,0000;21,9785;251760000,0000;21,2057;251760000,0000;21,7202;251760000,0000;27,1178;251760000,0000;22,7697;251760000,0000;21,5921;251760000,0000;20,4268;251760000,0000;22,2348;251760000,0000;20,5569;251760000,0000;21,2057
;;;;;;251800000,0000;27,7987;251800000,0000;22,2425;251800000,0000;20,4345;251800000,0000;21,3436;251800000,0000;23,5787;251800000,0000;22,5089;251800000,0000;20,8250;251800000,0000;21,0833;251800000,0000;20,5647;251800000,0000;21,2134;251800000,0000;20,8250
;;;;;;251840000,0000;28,2111;251840000,0000;21,9940;251840000,0000;20,5724;251840000,0000;21,2212;251840000,0000;29,0978;251840000,0000;21,4794;251840000,0000;21,2212;251840000,0000;21,0910;251840000,0000;22,2502;251840000,0000;20,3121;251840000,0000;21,0910
