RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y);Trace 2  (X);Trace 2  (Y)
;;;;;;238880000,0000;28,0889;238880000,0000;24,5421
;;;;;;238920000,0000;27,9642;238920000,0000;24,8180
;;;;;;238960000,0000;29,0089;238960000,0000;23,8757
;;;;;;239000000,0000;28,3656;239000000,0000;25,0994
;;;;;;239040000,0000;29,4082;239040000,0000;23,3436
;;;;;;239080000,0000;27,0667;239080000,0000;23,0786
;;;;;;239120000,0000;27,3346;239120000,0000;26,0594
;;;;;;239160000,0000;27,2078;239160000,0000;25,6601
;;;;;;239200000,0000;28,2627;239200000,0000;33,1071
;;;;;;239240000,0000;28,6586;239240000,0000;26,7083
;;;;;;239280000,0000;28,2736;239280000,0000;25,8128
;;;;;;239320000,0000;28,4092;239320000,0000;26,8473
;;;;;;239360000,0000;30,2288;239360000,0000;27,6297
;;;;;;239400000,0000;29,4574;239400000,0000;28,6805
;;;;;;239440000,0000;28,5558;239440000,0000;26,2312
;;;;;;239480000,0000;28,3009;239480000,0000;23,9467
;;;;;;239520000,0000;25,9798;239520000,0000;23,6817
;;;;;;239560000,0000;26,8801;239560000,0000;23,2804
;;;;;;239600000,0000;26,8856;239600000,0000;24,5041
;;;;;;239640000,0000;27,9303;239640000,0000;24,2390
;;;;;;239680000,0000;28,7188;239680000,0000;23,7035
;;;;;;239720000,0000;28,0734;239720000,0000;23,3023
;;;;;;239760000,0000;29,7649;239760000,0000;25,3395
;;;;;;239800000,0000;28,0844;239800000,0000;24,5314
;;;;;;239840000,0000;28,4803;239840000,0000;24,2664
;;;;;;239880000,0000;28,7461;239880000,0000;25,7586
;;;;;;239920000,0000;31,2348;239920000,0000;26,9294
;;;;;;239960000,0000;33,2110;239960000,0000;32,4301
;;;;;;240000000,0000;38,6385;240000000,0000;36,9545
;;;;;;240040000,0000;36,8258;240040000,0000;35,7723
;;;;;;240080000,0000;32,5767;240080000,0000;31,9218
;;;;;;240120000,0000;31,7931;240120000,0000;29,2977
;;;;;;240160000,0000;28,3941;240160000,0000;26,4559
;;;;;;240200000,0000;26,7136;240200000,0000;25,6683
;;;;;;240240000,0000;27,7502;240240000,0000;24,3213
;;;;;;240280000,0000;28,5407;240280000,0000;25,0040
;;;;;;240320000,0000;28,2859;240320000,0000;24,8733
;;;;;;240360000,0000;29,4608;240360000,0000;24,8788
;;;;;;240400000,0000;26,8672;240400000,0000;24,4775
;;;;;;240440000,0000;26,7466;240440000,0000;25,5670
;;;;;;240480000,0000;26,2457;240480000,0000;23,8133
;;;;;;240520000,0000;27,0118;240520000,0000;24,9008
;;;;;;240560000,0000;28,8396;240560000,0000;29,3582
;;;;;;240600000,0000;30,2667;240600000,0000;28,8451
;;;;;;240640000,0000;31,3338;240640000,0000;30,5366
;;;;;;240680000,0000;30,1496;240680000,0000;27,9430
;;;;;;240720000,0000;26,7852;240720000,0000;26,7852
;;;;;;240760000,0000;26,1501;240760000,0000;24,2587
;;;;;;240800000,0000;24,9394;240800000,0000;24,3984
;;;;;;240840000,0000;26,2953;240840000,0000;24,1335
;;;;;;240880000,0000;26,5551;240880000,0000;23,3255
;;;;;;240920000,0000;26,1722;240920000,0000;23,3310
;;;;;;240960000,0000;25,7730;240960000,0000;23,8796
;;;;;;241000000,0000;26,4456;241000000,0000;25,1033
;;;;;;241040000,0000;27,3358;241040000,0000;24,0249
;;;;;;241080000,0000;25,9238;241080000,0000;23,6237
;;;;;;241120000,0000;26,9666;241120000,0000;25,9294
;;;;;;241160000,0000;29,4411;241160000,0000;28,6622
;;;;;;241200000,0000;29,4467;241200000,0000;28,5376
;;;;;;241240000,0000;30,2271;241240000,0000;29,7105
;;;;;;241280000,0000;30,4929;241280000,0000;30,2326
;;;;;;241320000,0000;29,5935;241320000,0000;28,5542
;;;;;;241360000,0000;27,1280;241360000,0000;25,0170
;;;;;;241400000,0000;25,8340;241400000,0000;24,6158
;;;;;;241440000,0000;24,7576;241440000,0000;22,9842
;;;;;;241480000,0000;22,8494;241480000,0000;23,8155
;;;;;;241520000,0000;23,4143;241520000,0000;23,9573
;;;;;;241560000,0000;23,6904;241560000,0000;23,4199
;;;;;;241600000,0000;24,2390;241600000,0000;23,1448
;;;;;;241640000,0000;23,2907;241640000,0000;23,7015
;;;;;;241680000,0000;25,8730;241680000,0000;24,6548
;;;;;;241720000,0000;29,6492;241720000,0000;26,4176
;;;;;;241760000,0000;29,5246;241760000,0000;28,4854
;;;;;;241800000,0000;29,6604;241800000,0000;28,6211
;;;;;;241840000,0000;28,1041;241840000,0000;27,4472
;;;;;;241880000,0000;31,3738;241880000,0000;29,4113
;;;;;;241920000,0000;29,9334;241920000,0000;29,5470
;;;;;;241960000,0000;29,4225;241960000,0000;28,1209
;;;;;;242000000,0000;25,7836;242000000,0000;25,1064
;;;;;;242040000,0000;26,7166;242040000,0000;25,3845
;;;;;;242080000,0000;24,9834;242080000,0000;25,2539
;;;;;;242120000,0000;26,3394;242120000,0000;25,6663
;;;;;;242160000,0000;25,9403;242160000,0000;26,4793
;;;;;;242200000,0000;26,8652;242200000,0000;24,4593
;;;;;;242240000,0000;26,3563;242240000,0000;25,8174
;;;;;;242280000,0000;26,8765;242280000,0000;28,0337
;;;;;;242320000,0000;28,0394;242320000,0000;27,5147
;;;;;;242360000,0000;28,1772;242360000,0000;28,0450
;;;;;;242400000,0000;27,9185;242400000,0000;27,5260
;;;;;;242440000,0000;27,7940;242440000,0000;25,1684
;;;;;;242480000,0000;29,3656;242480000,0000;28,3244
;;;;;;242520000,0000;31,7284;242520000,0000;29,7618
;;;;;;242560000,0000;29,3770;242560000,0000;29,7675
;;;;;;242600000,0000;28,8641;242600000,0000;27,5543
;;;;;;242640000,0000;28,0847;242640000,0000;25,6036
;;;;;;242680000,0000;27,3135;242680000,0000;24,5273
;;;;;;242720000,0000;27,4453;242720000,0000;24,9377
;;;;;;242760000,0000;28,1018;242760000,0000;24,8072
;;;;;;242800000,0000;27,4567;242800000,0000;25,7626
;;;;;;242840000,0000;28,5078;242840000,0000;25,3616
;;;;;;242880000,0000;28,6437;242880000,0000;25,9083
;;;;;;242920000,0000;29,3002;242920000,0000;27,0936
;;;;;;242960000,0000;28,6552;242960000,0000;27,6058
;;;;;;243000000,0000;28,2684;243000000,0000;26,3302
;;;;;;243040000,0000;26,6045;243040000,0000;24,9836
;;;;;;243080000,0000;26,9905;243080000,0000;26,9905
;;;;;;243120000,0000;28,6782;243120000,0000;27,3766
;;;;;;243160000,0000;28,8141;243160000,0000;28,1593
;;;;;;243200000,0000;28,6898;243200000,0000;27,2600
;;;;;;243240000,0000;27,2658;243240000,0000;28,0387
;;;;;;243280000,0000;28,4390;243280000,0000;25,8317
;;;;;;243320000,0000;26,6449;243320000,0000;28,0503
;;;;;;243360000,0000;27,6636;243360000,0000;26,7789
;;;;;;243400000,0000;29,2394;243400000,0000;26,6566
;;;;;;243440000,0000;29,6337;243440000,0000;29,2453
;;;;;;243480000,0000;27,6811;243480000,0000;25,8609
;;;;;;243520000,0000;28,8665;243520000,0000;27,4347
;;;;;;243560000,0000;28,7422;243560000,0000;25,1954
;;;;;;243600000,0000;27,8288;243600000,0000;26,2812
;;;;;;243640000,0000;31,6256;243640000,0000;27,3242
;;;;;;243680000,0000;27,0780;243680000,0000;25,7540
;;;;;;243720000,0000;29,4166;243720000,0000;29,5447
;;;;;;243760000,0000;27,8525;243760000,0000;26,9637
;;;;;;243800000,0000;41,0147;243800000,0000;26,5812
;;;;;;243840000,0000;28,1267;243840000,0000;27,7342
;;;;;;243880000,0000;28,2648;243880000,0000;26,5931
;;;;;;243920000,0000;31,6672;243920000,0000;28,0085
;;;;;;243960000,0000;30,3573;243960000,0000;28,8015
;;;;;;244000000,0000;27,7581;244000000,0000;25,9379
;;;;;;244040000,0000;29,0738;244040000,0000;29,0738
;;;;;;244080000,0000;27,5179;244080000,0000;26,6231
;;;;;;244120000,0000;29,7347;244120000,0000;28,3009
;;;;;;244160000,0000;31,0383;244160000,0000;29,8709
;;;;;;244200000,0000;27,0297;244200000,0000;26,5071
;;;;;;244240000,0000;30,7861;244240000,0000;28,1869
;;;;;;244280000,0000;33,9526;244280000,0000;27,6744
;;;;;;244320000,0000;28,8561;244320000,0000;27,4263
;;;;;;244360000,0000;30,9366;244360000,0000;28,5999
;;;;;;244400000,0000;29,1287;244400000,0000;29,1287
;;;;;;244440000,0000;29,3952;244440000,0000;27,8252
;;;;;;244480000,0000;29,6597;244480000,0000;27,9615
;;;;;;244520000,0000;29,6660;244520000,0000;27,4573
;;;;;;244560000,0000;29,4139;244560000,0000;26,8311
;;;;;;244600000,0000;28,5071;244600000,0000;28,5071
;;;;;;244640000,0000;28,3812;244640000,0000;27,2240
;;;;;;244680000,0000;29,0424;244680000,0000;27,6106
;;;;;;244720000,0000;29,5694;244720000,0000;28,7884
;;;;;;244760000,0000;26,8627;244760000,0000;27,8755
;;;;;;244800000,0000;28,6690;244800000,0000;27,1234
;;;;;;244840000,0000;29,4585;244840000,0000;27,5081
;;;;;;244880000,0000;27,3885;244880000,0000;26,7479
;;;;;;244920000,0000;27,5211;244920000,0000;26,0812
;;;;;;244960000,0000;28,0381;244960000,0000;29,7363
;;;;;;245000000,0000;30,5198;245000000,0000;29,4846
;;;;;;245040000,0000;30,3962;245040000,0000;29,6214
;;;;;;245080000,0000;29,3677;245080000,0000;29,4978
;;;;;;245120000,0000;30,9261;245120000,0000;28,9839
;;;;;;245160000,0000;28,0714;245160000,0000;28,0714
;;;;;;245200000,0000;28,4727;245200000,0000;27,3155
;;;;;;245240000,0000;27,9547;245240000,0000;28,7418
;;;;;;245280000,0000;28,3541;245280000,0000;29,9201
;;;;;;245320000,0000;29,4083;245320000,0000;28,8877
;;;;;;245360000,0000;28,2376;245360000,0000;28,3678
;;;;;;245400000,0000;28,5069;245400000,0000;27,0975
;;;;;;245440000,0000;29,8175;245440000,0000;27,2305
;;;;;;245480000,0000;28,2584;245480000,0000;26,8491
;;;;;;245520000,0000;27,2445;245520000,0000;26,3171
;;;;;;245560000,0000;25,9194;245560000,0000;28,0101
;;;;;;245600000,0000;27,7649;245600000,0000;28,1473
;;;;;;245640000,0000;29,5943;245640000,0000;30,1129
;;;;;;245680000,0000;28,8184;245680000,0000;29,8596
;;;;;;245720000,0000;29,0878;245720000,0000;30,1271
;;;;;;245760000,0000;33,0282;245760000,0000;31,7002
;;;;;;245800000,0000;29,7529;245800000,0000;30,0112
;;;;;;245840000,0000;28,7168;245840000,0000;28,5846
;;;;;;245880000,0000;28,5918;245880000,0000;28,0671
;;;;;;245920000,0000;27,6940;245920000,0000;27,3158
;;;;;;245960000,0000;26,6641;245960000,0000;27,4491
;;;;;;246000000,0000;27,3303;246000000,0000;26,9418
;;;;;;246040000,0000;26,2760;246040000,0000;26,1397
;;;;;;246080000,0000;27,0907;246080000,0000;26,6859
;;;;;;246120000,0000;27,9847;246120000,0000;28,1108
;;;;;;246160000,0000;28,1181;246160000,0000;26,2979
;;;;;;246200000,0000;26,9785;246200000,0000;27,4930
;;;;;;246240000,0000;29,0522;246240000,0000;29,4426
;;;;;;246280000,0000;31,6628;246280000,0000;31,2641
;;;;;;246320000,0000;29,5876;246320000,0000;30,2364
;;;;;;246360000,0000;28,4175;246360000,0000;28,4175
;;;;;;246400000,0000;28,2928;246400000,0000;29,4723
;;;;;;246440000,0000;27,7898;246440000,0000;27,6637
;;;;;;246480000,0000;27,4190;246480000,0000;28,8345
;;;;;;246520000,0000;26,6333;246520000,0000;28,8419
;;;;;;246560000,0000;25,6951;246560000,0000;28,8495
;;;;;;246600000,0000;26,7826;246600000,0000;26,9188
;;;;;;246640000,0000;26,3874;246640000,0000;27,5751
;;;;;;246680000,0000;25,8520;246680000,0000;27,2024
;;;;;;246720000,0000;27,7163;246720000,0000;28,6153
;;;;;;246760000,0000;25,7329;246760000,0000;26,4101
;;;;;;246800000,0000;26,8204;246800000,0000;27,9857
;;;;;;246840000,0000;28,7702;246840000,0000;29,8156
;;;;;;246880000,0000;30,2116;246880000,0000;30,7282
;;;;;;246920000,0000;28,9177;246920000,0000;28,7855
;;;;;;246960000,0000;28,1423;246960000,0000;28,2684
;;;;;;247000000,0000;29,1953;247000000,0000;27,2632
;;;;;;247040000,0000;27,6512;247040000,0000;28,2837
;;;;;;247080000,0000;28,0392;247080000,0000;28,8161
;;;;;;247120000,0000;27,7927;247120000,0000;26,7473
;;;;;;247160000,0000;26,0798;247160000,0000;26,2161
;;;;;;247200000,0000;25,1398;247200000,0000;27,3016
;;;;;;247240000,0000;24,8770;247240000,0000;25,4180
;;;;;;247280000,0000;25,6962;247280000,0000;26,1029
;;;;;;247320000,0000;25,9744;247320000,0000;25,4334
;;;;;;247360000,0000;25,7116;247360000,0000;26,1184
;;;;;;247400000,0000;24,5012;247400000,0000;25,8556
;;;;;;247440000,0000;25,8634;247440000,0000;25,5909
;;;;;;247480000,0000;26,6826;247480000,0000;27,8622
;;;;;;247520000,0000;27,8699;247520000,0000;26,8246
;;;;;;247560000,0000;26,2934;247560000,0000;28,2580
;;;;;;247600000,0000;27,2449;247600000,0000;26,0287
;;;;;;247640000,0000;26,4432;247640000,0000;26,0365
;;;;;;247680000,0000;27,1262;247680000,0000;26,4510
;;;;;;247720000,0000;25,7816;247720000,0000;26,8635
;;;;;;247760000,0000;24,9779;247760000,0000;25,9256
;;;;;;247800000,0000;25,5267;247800000,0000;24,9857
;;;;;;247840000,0000;24,5868;247840000,0000;24,7210
;;;;;;247880000,0000;24,8651;247880000,0000;25,5424
;;;;;;247920000,0000;25,8207;247920000,0000;25,5502
;;;;;;247960000,0000;24,8808;247960000,0000;25,5580
;;;;;;248000000,0000;25,5658;248000000,0000;25,0249
;;;;;;248040000,0000;24,6260;248040000,0000;26,2509
;;;;;;248080000,0000;25,7158;248080000,0000;25,8520
;;;;;;248120000,0000;26,1304;248120000,0000;27,3465
;;;;;;248160000,0000;25,3268;248160000,0000;26,5450
;;;;;;248200000,0000;26,6891;248200000,0000;27,3623
;;;;;;248240000,0000;27,0996;248240000,0000;26,1539
;;;;;;248280000,0000;25,6208;248280000,0000;26,1618
;;;;;;248320000,0000;26,5764;248320000,0000;26,0354
;;;;;;248360000,0000;25,7708;248360000,0000;25,9071
;;;;;;248400000,0000;26,3217;248400000,0000;26,5922
;;;;;;248440000,0000;25,5181;248440000,0000;25,9228
;;;;;;248480000,0000;25,7944;248480000,0000;26,7442
;;;;;;248520000,0000;25,5339;248520000,0000;24,9908
;;;;;;248560000,0000;25,4055;248560000,0000;25,8102
;;;;;;248600000,0000;27,1705;248600000,0000;26,2248
;;;;;;248640000,0000;24,4674;248640000,0000;25,2850
;;;;;;248680000,0000;25,4292;248680000,0000;26,7836
;;;;;;248720000,0000;25,5733;248720000,0000;25,9780
;;;;;;248760000,0000;25,7154;248760000,0000;27,2021
;;;;;;248800000,0000;26,1301;248800000,0000;25,4528
;;;;;;248840000,0000;25,3245;248840000,0000;25,4607
;;;;;;248880000,0000;25,4686;248880000,0000;25,8734
;;;;;;248920000,0000;25,7470;248920000,0000;25,8813
;;;;;;248960000,0000;26,1617;248960000,0000;26,2959
;;;;;;249000000,0000;25,7628;249000000,0000;25,7628
;;;;;;249040000,0000;25,5002;249040000,0000;25,7707
;;;;;;249080000,0000;25,2377;249080000,0000;26,5921
;;;;;;249120000,0000;25,5161;249120000,0000;26,1933
;;;;;;249160000,0000;25,7944;249160000,0000;26,3354
;;;;;;249200000,0000;26,6158;249200000,0000;27,2890
;;;;;;249240000,0000;26,6238;249240000,0000;26,6238
;;;;;;249280000,0000;26,9022;249280000,0000;26,4954
;;;;;;249320000,0000;27,7175;249320000,0000;28,8604
;;;;;;249360000,0000;25,8340;249360000,0000;27,9796
;;;;;;249400000,0000;26,5191;249400000,0000;27,4648
;;;;;;249440000,0000;26,6633;249440000,0000;26,9338
;;;;;;249480000,0000;26,8054;249480000,0000;27,8772
;;;;;;249520000,0000;25,9998;249520000,0000;26,4066
;;;;;;249560000,0000;26,9575;249560000,0000;26,1440
;;;;;;249600000,0000;25,8814;249600000,0000;27,7728
;;;;;;249640000,0000;25,8893;249640000,0000;27,7807
;;;;;;249680000,0000;26,9812;249680000,0000;26,5744
;;;;;;249720000,0000;26,1756;249720000,0000;28,0507
;;;;;;249760000,0000;25,3720;249760000,0000;26,1835
;;;;;;249800000,0000;28,0665;249800000,0000;27,8123
;;;;;;249840000,0000;26,0630;249840000,0000;27,0128
;;;;;;249880000,0000;26,4776;249880000,0000;26,8844
;;;;;;249920000,0000;26,8923;249920000,0000;27,9641
;;;;;;249960000,0000;27,8359;249960000,0000;29,5056
;;;;;;250000000,0000;30,8230;250000000,0000;31,8562
;;;;;;250000000,0000;29,6516;250000000,0000;30,5647
;;;;;;250040000,0000;31,2194;250040000,0000;30,9611
;;;;;;250080000,0000;29,1426;250080000,0000;29,4050
;;;;;;250120000,0000;27,4706;250120000,0000;27,4706
;;;;;;250160000,0000;27,3443;250160000,0000;30,3359
;;;;;;250200000,0000;27,3522;250200000,0000;28,3975
;;;;;;250240000,0000;27,4943;250240000,0000;30,7401
;;;;;;250280000,0000;26,9632;250280000,0000;28,4133
;;;;;;250320000,0000;27,6463;250320000,0000;28,4211
;;;;;;250360000,0000;26,3017;250360000,0000;28,1768
;;;;;;250400000,0000;32,0671;250400000,0000;28,8172
;;;;;;250440000,0000;28,6989;250440000,0000;28,3186
;;;;;;250480000,0000;29,4837;250480000,0000;30,5290
;;;;;;250520000,0000;27,2809;250520000,0000;27,5493
;;;;;;250560000,0000;27,1545;250560000,0000;31,9663
;;;;;;250600000,0000;31,3295;250600000,0000;29,6394
;;;;;;250640000,0000;28,2318;250640000,0000;29,9096
;;;;;;250680000,0000;28,4918;250680000,0000;30,8266
;;;;;;250720000,0000;28,2475;250720000,0000;29,6630
;;;;;;250760000,0000;29,1441;250760000,0000;30,7141
;;;;;;250800000,0000;29,2841;250800000,0000;30,8501
;;;;;;250840000,0000;28,5232;250840000,0000;29,1597
;;;;;;250880000,0000;29,8244;250880000,0000;31,5125
;;;;;;250920000,0000;28,2866;250920000,0000;30,3549
;;;;;;250960000,0000;28,2944;250960000,0000;31,4000
;;;;;;251000000,0000;28,1762;251000000,0000;31,5359
;;;;;;251040000,0000;28,6883;251040000,0000;29,5934
;;;;;;251080000,0000;28,6961;251080000,0000;32,2003
;;;;;;251120000,0000;29,6090;251120000,0000;30,6543
;;;;;;251160000,0000;29,0921;251160000,0000;30,7923
;;;;;;251200000,0000;28,4674;251200000,0000;32,0915
;;;;;;251240000,0000;28,6012;251240000,0000;31,7129
;;;;;;251280000,0000;28,9893;251280000,0000;32,5036
;;;;;;251320000,0000;29,1232;251320000,0000;33,5751
;;;;;;251360000,0000;29,2611;251360000,0000;33,1842
;;;;;;251400000,0000;28,7584;251400000,0000;32,7934
;;;;;;251440000,0000;28,6401;251440000,0000;33,3320
;;;;;;251480000,0000;28,7740;251480000,0000;35,3064
;;;;;;251520000,0000;29,6868;251520000,0000;35,9568
;;;;;;251560000,0000;29,9569;251560000,0000;33,2231
;;;;;;251600000,0000;29,4399;251600000,0000;37,2454
;;;;;;251640000,0000;33,3707;251640000,0000;32,5735
;;;;;;251680000,0000;29,3232;251680000,0000;37,5151
;;;;;;251720000,0000;31,9341;251720000,0000;38,8285
;;;;;;251760000,0000;31,4273;251760000,0000;32,5967
;;;;;;251800000,0000;34,4592;251800000,0000;38,3030
;;;;;;251840000,0000;33,5436;251840000,0000;37,1657
;;;;;;251880000,0000;32,2233;251880000,0000;41,3385
;;;;;;251920000,0000;37,5614;251920000,0000;43,5773
;;;;;;251960000,0000;39,6578;251960000,0000;43,1986
;;;;;;252000000,0000;44,3655;252000000,0000;45,3824
;;;;;;252040000,0000;44,5013;252040000,0000;45,1379
;;;;;;252080000,0000;38,0966;252080000,0000;42,8230
;;;;;;252120000,0000;35,6882;252120000,0000;41,7752
;;;;;;252160000,0000;31,2440;252160000,0000;34,7888
;;;;;;252200000,0000;30,7331;252200000,0000;39,1914
;;;;;;252240000,0000;28,6684;252240000,0000;37,2426
;;;;;;252280000,0000;29,5709;252280000,0000;31,7836
;;;;;;252320000,0000;28,3034;252320000,0000;35,0798
;;;;;;252360000,0000;27,7721;252360000,0000;31,7989
;;;;;;252400000,0000;28,8251;252400000,0000;32,8539
;;;;;;252440000,0000;26,8417;252440000,0000;33,6588
;;;;;;252480000,0000;29,6091;252480000,0000;28,1997
;;;;;;252520000,0000;27,8026;252520000,0000;31,9596
;;;;;;252560000,0000;26,3236;252560000,0000;31,4506
;;;;;;252600000,0000;27,4131;252600000,0000;29,6320
;;;;;;252640000,0000;26,4730;252640000,0000;28,9969
;;;;;;252680000,0000;28,2378;252680000,0000;28,1036
;;;;;;252720000,0000;27,4360;252720000,0000;28,6338
;;;;;;252760000,0000;28,1188;252760000,0000;28,8936
;;;;;;252800000,0000;25,6899;252800000,0000;27,9901
;;;;;;252840000,0000;25,6975;252840000,0000;26,7815
;;;;;;252880000,0000;25,9776;252880000,0000;27,4663
;;;;;;252920000,0000;26,9329;252920000,0000;27,8786
;;;;;;252960000,0000;25,7202;252960000,0000;27,8861
;;;;;;253000000,0000;25,8640;253000000,0000;27,2185
;;;;;;253040000,0000;25,3245;253040000,0000;27,3623
;;;;;;253080000,0000;25,6086;253080000,0000;26,5563
;;;;;;253120000,0000;26,2934;253120000,0000;26,2934
;;;;;;253160000,0000;26,1646;253160000,0000;27,2486
;;;;;;253200000,0000;25,4949;253200000,0000;26,7132
;;;;;;253240000,0000;27,2637;253240000,0000;26,1797
;;;;;;253280000,0000;26,1872;253280000,0000;26,3235
;;;;;;253320000,0000;24,6775;253320000,0000;24,8179
;;;;;;253360000,0000;25,7955;253360000,0000;25,7955
;;;;;;253400000,0000;24,8328;253400000,0000;26,2097
;;;;;;253440000,0000;24,9807;253440000,0000;28,7695
;;;;;;253480000,0000;25,5474;253480000,0000;26,2247
;;;;;;253520000,0000;26,2321;253520000,0000;24,8553
;;;;;;253560000,0000;25,6986;253560000,0000;26,6463
;;;;;;253600000,0000;25,1509;253600000,0000;26,2470
;;;;;;253640000,0000;25,8478;253640000,0000;26,9317
;;;;;;253680000,0000;25,4444;253680000,0000;26,3982
;;;;;;253720000,0000;25,9989;253720000,0000;25,0329
;;;;;;253760000,0000;25,0403;253760000,0000;27,0903
;;;;;;253800000,0000;25,1880;253800000,0000;24,9074
;;;;;;253840000,0000;25,4741;253840000,0000;25,8849
;;;;;;253880000,0000;26,8400;253880000,0000;25,7581
;;;;;;253920000,0000;25,3486;253920000,0000;25,6292
;;;;;;253960000,0000;25,0773;253960000,0000;26,4501
;;;;;;254000000,0000;24,3953;254000000,0000;26,3212
;;;;;;254040000,0000;24,5349;254040000,0000;25,0921
;;;;;;254080000,0000;24,8188;254080000,0000;25,6588
;;;;;;254120000,0000;25,2472;254120000,0000;25,5258
;;;;;;254160000,0000;25,9440;254160000,0000;26,4870
;;;;;;254200000,0000;25,6808;254200000,0000;34,3873
;;;;;;254240000,0000;24,8483;254240000,0000;26,2312
;;;;;;254280000,0000;25,1362;254280000,0000;25,4149
;;;;;;254320000,0000;25,1436;254320000,0000;25,2839
;;;;;;254360000,0000;25,5699;254360000,0000;27,6077
;;;;;;254400000,0000;25,2985;254400000,0000;24,8776
;;;;;;254440000,0000;25,4442;254440000,0000;26,2678
;;;;;;254480000,0000;24,0827;254480000,0000;24,3492
;;;;;;254520000,0000;25,4587;254520000,0000;25,4587
;;;;;;254560000,0000;26,5602;254560000,0000;26,0172
;;;;;;254600000,0000;23,8382;254600000,0000;24,9140
;;;;;;254640000,0000;24,2441;254640000,0000;26,1680
;;;;;;254680000,0000;25,4878;254680000,0000;26,4457
;;;;;;254720000,0000;23,9922;254720000,0000;25,2165
;;;;;;254760000,0000;24,1336;254760000,0000;24,5343
;;;;;;254800000,0000;24,4073;254800000,0000;25,0906
;;;;;;254840000,0000;25,0979;254840000,0000;25,0979
;;;;;;254880000,0000;23,8889;254880000,0000;25,3858
;;;;;;254920000,0000;24,6954;254920000,0000;24,5632
;;;;;;254960000,0000;24,9792;254960000,0000;25,4002
